p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position
sokratispapastathopoulos,2018,49,149,2319.0,25,28,4106.0,44,1988-06-09,186.0,84.83333333333333,Greece,Medium/High,73.0,82.66666666666667,83.33333333333333,Defender
sokratispapastathopoulos,2019,16,149,1787.0,19,32,4106.0,44,1988-06-09,186.0,84.83333333333333,Greece,Medium/High,73.0,82.66666666666667,83.33333333333333,Defender
sollymarch,2017,4,251,1986.0,36,38,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder
sollymarch,2018,15,251,2579.0,35,36,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder
sollymarch,2019,61,251,1203.0,19,25,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder
sollymarch,2020,171,251,1760.0,21,21,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder
stefanjohansen,2020,52,79,0.0,0,1,456.0,12,1991-01-08,182.0,77.0,Norway,High/High,69.0,73.33333333333333,73.33333333333333,Midfielder
stefanookaka,2016,105,235,1028.0,19,23,1560.0,36,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward
stefanookaka,2017,25,235,500.0,15,18,1560.0,36,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward
stefanookaka,2018,29,235,32.0,2,7,1560.0,36,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward
stephanlichtsteiner,2018,31,66,980.0,14,27,980.0,14,1984-01-16,181.5,75.75,Switzerland,High/High,78.0,77.5,81.75,Defender
stephenireland,2017,67,668,148.0,4,10,148.0,4,1986-08-22,173.0,66.33333333333333,Republic of Ireland,Medium/Medium,58.666666666666664,60.333333333333336,74.66666666666667,Midfielder
stephenward,2017,60,174,2592.0,28,29,6275.0,68,1985-08-20,185.0,81.0,Republic of Ireland,High/High,62.833333333333336,73.66666666666667,72.33333333333333,Midfielder
stephenward,2018,114,174,235.0,3,15,6275.0,68,1985-08-20,185.0,81.0,Republic of Ireland,High/High,62.833333333333336,73.66666666666667,72.33333333333333,Midfielder
stevecook,2018,61,193,2937.0,31,31,12097.0,132,1991-04-19,185.0,82.16666666666667,England,Medium/High,55.666666666666664,75.0,75.16666666666667,Defender
stevecook,2019,132,193,2624.0,29,32,12097.0,132,1991-04-19,185.0,82.16666666666667,England,Medium/High,55.666666666666664,75.0,75.16666666666667,Defender
stevemandanda,2016,153,244,855.0,9,9,855.0,9,1985-03-28,185.0,81.66666666666667,France,Medium/Medium,,,82.66666666666667,Goalkeeper
stevenalzate,2019,180,180,1268.0,19,22,2210.0,34,1998-09-08,180.0,68.33333333333333,England,Medium/Medium,67.66666666666667,54.0,59.333333333333336,Midfielder
stevenbergwijn,2019,125,251,749.0,14,14,2012.0,35,1997-10-08,177.0,76.0,Netherlands,Medium/Medium,85.83333333333333,64.83333333333333,75.16666666666667,Forward
stevenbergwijn,2020,27,251,1263.0,21,26,2012.0,35,1997-10-08,177.0,76.0,Netherlands,Medium/Medium,85.83333333333333,64.83333333333333,75.16666666666667,Forward
stevendavis,2017,89,111,1606.0,23,28,4504.0,58,1985-01-01,173.0,70.66666666666667,Northern Ireland,High/High,59.833333333333336,68.5,74.83333333333333,Midfielder
stevendefour,2016,32,550,1103.0,21,29,3638.0,51,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder
stevendefour,2017,159,550,2073.0,24,24,3638.0,51,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder
stevendefour,2018,129,550,462.0,6,9,3638.0,51,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder
stevenpienaar,2016,77,77,869.0,15,19,869.0,15,1982-03-17,170.0,66.0,South Africa,High/Medium,69.0,63.5,77.0,Midfielder
stevesidwell,2017,300,300,0.0,0,2,0.0,0,1982-12-14,178.0,80.0,England,Medium/Medium,54.0,71.66666666666667,72.33333333333333,Midfielder
stuartarmstrong,2018,36,215,1516.0,29,34,6217.0,92,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder
stuartarmstrong,2019,58,215,1814.0,30,32,6217.0,92,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder
stuartarmstrong,2020,25,215,2887.0,33,34,6217.0,92,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder
sullaykaikai,2018,33,33,0.0,0,2,46.0,2,1995-08-26,180.66666666666666,70.0,England,Medium/Medium,80.16666666666667,50.833333333333336,65.16666666666667,Midfielder
takumiminamino,2019,18,61,282.0,10,17,1346.0,29,1995-01-16,173.83333333333334,67.0,Japan,High/Medium,83.16666666666667,61.166666666666664,72.66666666666667,Forward
tammyabraham,2019,126,191,2311.0,34,34,5273.0,87,1997-10-02,193.6,82.2,England,Medium/Medium,76.0,68.0,74.0,Forward
tammyabraham,2020,43,191,1118.0,22,30,5273.0,87,1997-10-02,193.6,82.2,England,Medium/Medium,76.0,68.0,74.0,Forward
tariqlamptey,2020,288,288,925.0,11,11,1575.0,20,2000-09-30,167.0,58.0,England,Medium/Medium,82.0,51.0,66.0,Defender
teemupukki,2019,20,20,3019.0,36,37,3019.0,36,1990-03-29,180.0,79.16666666666667,Finland,High/Medium,77.66666666666667,66.33333333333333,72.66666666666667,Forward
terencekongolo,2018,57,882,2852.0,32,34,4059.0,46,1994-02-14,187.83333333333334,70.0,Netherlands,Medium/High,75.0,74.5,75.33333333333333,Defender
terencekongolo,2020,366,882,95.0,1,10,4059.0,46,1994-02-14,187.83333333333334,70.0,Netherlands,Medium/High,75.0,74.5,75.33333333333333,Defender
theowalcott,2016,47,222,2000.0,28,32,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333333,63.0,79.0,Forward
theowalcott,2018,13,222,2230.0,37,38,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333333,63.0,79.0,Forward
theowalcott,2019,95,222,1341.0,25,28,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333333,63.0,79.0,Forward
theowalcott,2020,67,222,1691.0,22,26,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333333,63.0,79.0,Forward
thibautcourtois,2016,7,115,3420.0,36,36,6745.0,71,1992-05-11,199.0,93.5,Belgium,Medium/Medium,,,88.5,Goalkeeper
thibautcourtois,2017,32,115,3325.0,35,35,6745.0,71,1992-05-11,199.0,93.5,Belgium,Medium/Medium,,,88.5,Goalkeeper
thomaspartey,2020,81,88,1661.0,24,24,1661.0,24,1993-06-13,185.0,75.33333333333333,Ghana,Medium/High,71.16666666666667,82.66666666666667,78.5,Midfielder
timkrul,2019,38,38,3420.0,36,36,3420.0,36,1988-04-03,189.66666666666666,76.66666666666667,Netherlands,Medium/Medium,,,76.33333333333333,Goalkeeper
timmklose,2019,209,259,615.0,7,8,615.0,7,1988-05-09,193.0,87.0,Switzerland,Medium/Medium,44.333333333333336,73.83333333333333,75.0,Defender
timothycastagne,2020,134,194,2471.0,27,27,2471.0,27,1995-12-05,182.5,76.33333333333333,Belgium,High/High,77.5,69.5,72.83333333333333,Defender
timowerner,2020,7,96,2728.0,35,38,2728.0,35,1996-03-06,180.16666666666666,75.16666666666667,Germany,High/Medium,91.16666666666667,65.33333333333333,80.0,Forward
timream,2018,51,63,2154.0,26,31,2819.0,33,1987-10-05,185.83333333333334,76.33333333333333,United States,Medium/Medium,65.66666666666667,70.5,71.0,Defender
tobyalderweireld,2016,45,188,2739.0,30,30,12543.0,136,1989-03-02,186.16666666666666,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender
tobyalderweireld,2017,129,188,1247.0,14,15,12543.0,136,1989-03-02,186.16666666666666,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender
tobyalderweireld,2020,14,188,2361.0,25,35,12543.0,136,1989-03-02,186.16666666666666,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender
toddcantwell,2019,18,81,2584.0,37,37,2584.0,37,1998-02-27,180.33333333333334,68.66666666666667,England,High/Medium,70.33333333333333,48.0,68.33333333333333,Midfielder
tomassoucek,2019,9,9,1096.0,13,13,4706.0,51,1995-02-27,192.0,86.0,Czech Republic,High/High,61.75,79.0,76.25,Midfielder
tomcairney,2018,61,460,2298.0,31,32,3097.0,41,1991-01-20,184.33333333333334,77.83333333333333,Scotland,High/Medium,67.5,65.0,75.66666666666667,Midfielder
tomcairney,2020,288,460,799.0,10,15,3097.0,41,1991-01-20,184.33333333333334,77.83333333333333,Scotland,High/Medium,67.5,65.0,75.66666666666667,Midfielder
tomcleverley,2017,121,427,2003.0,23,23,5531.0,81,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder
tomcleverley,2018,191,427,529.0,13,15,5531.0,81,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder
tomcleverley,2019,115,427,1041.0,18,20,5531.0,81,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder
tomdavies,2020,7,7,1502.0,25,35,8330.0,128,1992-04-18,183.33333333333334,71.33333333333333,England,Low/High,64.66666666666667,70.83333333333333,59.5,Midfielder
tomdavies,2020,7,7,1502.0,25,35,8330.0,128,1998-06-30,181.0,71.6,England,High/Medium,68.4,69.8,71.2,Midfielder
tomheaton,2017,202,622,321.0,4,11,7341.0,78,1986-04-15,187.5,89.0,England,Medium/Medium,,,78.16666666666667,Goalkeeper
tomheaton,2018,63,622,1805.0,19,38,7341.0,78,1986-04-15,187.5,89.0,England,Medium/Medium,,,78.16666666666667,Goalkeeper
tomheaton,2019,325,622,1890.0,20,20,7341.0,78,1986-04-15,187.5,89.0,England,Medium/Medium,,,78.16666666666667,Goalkeeper
tomheaton,2020,32,622,0.0,0,23,7341.0,78,1986-04-15,187.5,89.0,England,Medium/Medium,,,78.16666666666667,Goalkeeper
tomince,2017,16,16,2579.0,33,36,2579.0,33,1992-01-30,178.0,66.0,England,Medium/Medium,78.5,51.666666666666664,72.66666666666667,Midfielder
tommiehoban,2016,120,783,0.0,0,1,0.0,0,1994-01-24,188.0,83.4,Republic of Ireland,Medium/Medium,50.2,65.4,68.0,Defender
tommydoyle,2020,15,15,0.0,0,5,20.0,1,2001-10-17,172.0,72.0,England,Medium/Medium,58.0,60.0,60.0,Midfielder
tommysmith,2018,37,37,1282.0,15,25,3280.0,39,1990-03-31,187.5,82.0,New Zealand,Medium/High,64.16666666666667,77.83333333333333,69.66666666666667,Defender
tommysmith,2018,37,37,1282.0,15,25,3280.0,39,1990-03-31,187.5,82.0,New Zealand,Medium/High,64.16666666666667,77.83333333333333,69.66666666666667,Forward
tommysmith,2018,37,37,1282.0,15,25,3280.0,39,1992-04-14,186.0,84.0,England,Medium/Medium,72.16666666666667,70.83333333333333,70.5,Defender
tommysmith,2018,37,37,1282.0,15,25,3280.0,39,1992-04-14,186.0,84.0,England,Medium/Medium,72.16666666666667,70.83333333333333,70.5,Forward
tomtrybull,2019,47,143,1166.0,16,30,1166.0,16,1993-03-09,181.0,72.0,Germany,Medium/High,57.5,71.16666666666667,68.66666666666667,Midfielder
trevohchalobah,2017,57,57,0.0,0,1,0.0,0,1999-07-05,190.0,75.4,England,Medium/Medium,70.6,64.8,62.8,Defender
troydeeney,2017,70,310,2017.0,29,30,10207.0,125,1988-06-29,183.0,90.0,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward
troydeeney,2018,21,310,2761.0,32,32,10207.0,125,1988-06-29,183.0,90.0,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward
troydeeney,2019,79,310,2319.0,27,29,10207.0,125,1988-06-29,183.0,90.0,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward
troyparrott,2019,44,125,14.0,2,3,14.0,2,2002-02-04,180.0,72.0,Republic of Ireland,High/Medium,74.5,58.5,64.5,Forward
tyrickmitchell,2019,175,224,213.0,4,11,2018.0,23,1999-09-01,175.0,65.0,England,High/Medium,64.0,51.5,59.5,Defender
tyrickmitchell,2020,49,224,1805.0,19,30,2018.0,23,1999-09-01,175.0,65.0,England,High/Medium,64.0,51.5,59.5,Defender
tyronemings,2017,221,248,207.0,4,8,7380.0,85,1993-03-13,196.0,78.0,England,Medium/Medium,72.33333333333333,77.5,71.83333333333333,Defender
tyronemings,2019,27,248,3063.0,33,33,7380.0,85,1993-03-13,196.0,78.0,England,Medium/Medium,72.33333333333333,77.5,71.83333333333333,Defender
valonbehrami,2016,153,391,2126.0,27,31,2126.0,27,1985-04-19,185.0,79.33333333333333,Switzerland,Medium/High,64.16666666666667,77.16666666666667,76.0,Midfielder
victoranichebe,2016,73,73,1296.0,18,20,1296.0,18,1988-04-23,185.0,80.0,Nigeria,High/Medium,72.0,77.0,73.5,Forward
victormoses,2016,20,234,2573.0,34,35,4812.0,64,1990-12-12,177.0,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender
victormoses,2017,42,234,2203.0,28,33,4812.0,64,1990-12-12,177.0,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender
victormoses,2018,23,234,36.0,2,4,4812.0,64,1990-12-12,177.0,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender
victorwanyama,2017,133,250,917.0,18,20,4682.0,69,1991-06-25,185.33333333333334,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder
victorwanyama,2018,116,250,565.0,13,20,4682.0,69,1991-06-25,185.33333333333334,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder
victorwanyama,2019,1,250,30.0,2,4,4682.0,69,1991-06-25,185.33333333333334,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder
viktorfischer,2016,35,211,469.0,13,24,469.0,13,1994-06-09,180.66666666666666,80.5,Denmark,High/Low,79.83333333333333,66.66666666666667,75.5,Forward
vincentjanssen,2016,33,504,941.0,27,31,996.0,31,1994-06-15,183.66666666666666,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward
vincentjanssen,2017,132,504,4.0,1,3,996.0,31,1994-06-15,183.66666666666666,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward
vincentjanssen,2018,292,504,51.0,3,5,996.0,31,1994-06-15,183.66666666666666,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward
vincentkompany,2016,225,648,862.0,11,20,3621.0,45,1986-04-10,191.4,85.0,Belgium,Medium/Medium,61.4,81.0,84.8,Defender
vincentkompany,2017,123,648,1466.0,17,22,3621.0,45,1986-04-10,191.4,85.0,Belgium,Medium/Medium,61.4,81.0,84.8,Defender
vincentkompany,2018,89,648,1293.0,17,26,3621.0,45,1986-04-10,191.4,85.0,Belgium,Medium/Medium,61.4,81.0,84.8,Defender
virgilvandijk,2016,231,519,1955.0,21,21,11909.0,128,1991-07-08,193.0,92.0,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender
virgilvandijk,2017,25,519,2383.0,26,29,11909.0,128,1991-07-08,193.0,92.0,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender
virgilvandijk,2018,9,519,3570.0,38,38,11909.0,128,1991-07-08,193.0,92.0,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender
virgilvandijk,2020,254,519,391.0,5,5,11909.0,128,1991-07-08,193.0,92.0,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender
vitomannone,2016,87,87,855.0,9,28,855.0,9,1988-03-02,188.0,80.0,Italy,Medium/Medium,,,72.16666666666667,Goalkeeper
waynehennessey,2017,10,177,2565.0,27,36,7270.0,77,1987-01-24,198.0,90.0,Wales,Medium/Medium,,,74.5,Goalkeeper
waynehennessey,2018,45,177,1665.0,18,33,7270.0,77,1987-01-24,198.0,90.0,Wales,Medium/Medium,,,74.5,Goalkeeper
waynehennessey,2020,122,177,0.0,0,5,7270.0,77,1987-01-24,198.0,90.0,Wales,Medium/Medium,,,74.5,Goalkeeper
waynerooney,2016,51,88,1624.0,25,28,3963.0,56,1985-10-24,176.0,83.0,England,Medium/High,66.0,80.16666666666667,81.33333333333333,Forward
waynerooney,2017,28,88,2339.0,31,34,3963.0,56,1985-10-24,176.0,83.0,England,Medium/High,66.0,80.16666666666667,81.33333333333333,Forward
wesleyfofana,2020,44,119,2379.0,28,29,2379.0,28,2000-12-17,187.5,76.0,France,Medium/Medium,63.5,67.5,67.0,Defender
wesleyhoedt,2018,2,16,1235.0,13,17,3895.0,41,1994-03-06,188.66666666666666,77.83333333333333,Netherlands,Medium/High,60.166666666666664,75.0,75.66666666666667,Defender
wesmorgan,2016,108,301,2565.0,27,27,8131.0,95,1984-01-21,185.66666666666666,98.33333333333333,Jamaica,Medium/High,38.166666666666664,77.5,75.33333333333333,Defender
wesmorgan,2017,45,301,2973.0,32,33,8131.0,95,1984-01-21,185.66666666666666,98.33333333333333,Jamaica,Medium/High,38.166666666666664,77.5,75.33333333333333,Defender
wesmorgan,2019,27,301,480.0,11,35,8131.0,95,1984-01-21,185.66666666666666,98.33333333333333,Jamaica,Medium/High,38.166666666666664,77.5,75.33333333333333,Defender
wesmorgan,2020,121,301,29.0,3,13,8131.0,95,1984-01-21,185.66666666666666,98.33333333333333,Jamaica,Medium/High,38.166666666666664,77.5,75.33333333333333,Defender
wilfredndidi,2017,31,160,3091.0,33,33,13269.0,146,1996-12-16,184.33333333333334,74.33333333333333,Nigeria,Medium/High,74.16666666666667,79.83333333333333,75.66666666666667,Midfielder
wilfredndidi,2018,3,160,3468.0,38,38,13269.0,146,1996-12-16,184.33333333333334,74.33333333333333,Nigeria,Medium/High,74.16666666666667,79.83333333333333,75.66666666666667,Midfielder
wilfredndidi,2019,42,160,2819.0,32,32,13269.0,146,1996-12-16,184.33333333333334,74.33333333333333,Nigeria,Medium/High,74.16666666666667,79.83333333333333,75.66666666666667,Midfielder
wilfredndidi,2020,84,160,2289.0,26,27,13269.0,146,1996-12-16,184.33333333333334,74.33333333333333,Nigeria,Medium/High,74.16666666666667,79.83333333333333,75.66666666666667,Midfielder
wilfriedbony,2017,329,329,759.0,15,15,1464.0,25,1988-12-10,182.0,88.83333333333333,Ivory Coast,Medium/Low,60.166666666666664,77.83333333333333,77.5,Forward
wilfriedzaha,2017,118,231,2686.0,29,29,15265.0,166,1992-11-10,180.0,66.0,Ivory Coast,High/Medium,89.66666666666667,71.5,80.83333333333333,Forward
wilfriedzaha,2018,31,231,3195.0,34,34,15265.0,166,1992-11-10,180.0,66.0,Ivory Coast,High/Medium,89.66666666666667,71.5,80.83333333333333,Forward
wilfriedzaha,2019,30,231,3465.0,38,38,15265.0,166,1992-11-10,180.0,66.0,Ivory Coast,High/Medium,89.66666666666667,71.5,80.83333333333333,Forward
wilfriedzaha,2020,52,231,2754.0,30,30,15265.0,166,1992-11-10,180.0,66.0,Ivory Coast,High/Medium,89.66666666666667,71.5,80.83333333333333,Forward
willhughes,2017,88,180,1029.0,15,17,5875.0,77,1995-04-17,185.0,73.83333333333333,England,Medium/Medium,65.0,63.5,75.16666666666667,Midfielder
willhughes,2018,47,180,2504.0,32,32,5875.0,77,1995-04-17,185.0,73.83333333333333,England,Medium/Medium,65.0,63.5,75.16666666666667,Midfielder
willhughes,2019,45,180,2342.0,30,33,5875.0,77,1995-04-17,185.0,73.83333333333333,England,Medium/Medium,65.0,63.5,75.16666666666667,Midfielder
willkeane,2016,439,439,292.0,5,8,292.0,5,1993-01-11,187.0,72.0,England,Medium/Medium,73.0,60.0,66.25,Forward
willyboly,2019,88,133,2090.0,22,23,7488.0,79,1991-02-03,193.0,89.0,France,Medium/Medium,66.33333333333333,79.83333333333333,76.0,Defender
willyboly,2020,45,133,1980.0,21,26,7488.0,79,1991-02-03,193.0,89.0,France,Medium/Medium,66.33333333333333,79.83333333333333,76.0,Defender
winstonreid,2016,33,802,2725.0,30,30,4254.0,47,1988-07-03,190.0,87.0,New Zealand,Low/High,63.333333333333336,76.5,77.5,Defender
winstonreid,2017,535,802,1529.0,17,20,4254.0,47,1988-07-03,190.0,87.0,New Zealand,Low/High,63.333333333333336,76.5,77.5,Defender
winstonreid,2019,76,802,0.0,0,3,4254.0,47,1988-07-03,190.0,87.0,New Zealand,Low/High,63.333333333333336,76.5,77.5,Defender
xherdanshaqiri,2016,53,422,1761.0,21,24,6892.0,102,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder
xherdanshaqiri,2017,11,422,3179.0,36,37,6892.0,102,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder
xherdanshaqiri,2018,67,422,1142.0,24,37,6892.0,102,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder
xherdanshaqiri,2019,251,422,210.0,7,17,6892.0,102,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder
xherdanshaqiri,2020,40,422,600.0,14,27,6892.0,102,1991-10-10,169.0,72.0,Switzerland,High/Medium,82.33333333333333,69.5,81.33333333333333,Midfielder
yannickbolasie,2016,370,370,1092.0,14,14,1984.0,30,1989-05-24,186.5,84.0,DR Congo,High/High,84.33333333333333,77.0,76.5,Forward
yanvalery,2018,8,123,1849.0,23,24,2773.0,37,1999-02-22,180.0,73.75,France,High/High,68.75,64.0,65.25,Defender
yanvalery,2019,102,123,808.0,11,21,2773.0,37,1999-02-22,180.0,73.75,France,High/High,68.75,64.0,65.25,Defender
yanvalery,2020,13,123,116.0,3,9,2773.0,37,1999-02-22,180.0,73.75,France,High/High,68.75,64.0,65.25,Defender
yerrymina,2018,158,427,947.0,13,19,5412.0,66,1994-09-23,194.5,89.25,Colombia,Medium/Medium,49.75,79.25,75.5,Defender
yerrymina,2019,54,427,2421.0,29,31,5412.0,66,1994-09-23,194.5,89.25,Colombia,Medium/Medium,49.75,79.25,75.5,Defender
yerrymina,2020,83,427,2044.0,24,30,5412.0,66,1994-09-23,194.5,89.25,Colombia,Medium/Medium,49.75,79.25,75.5,Defender
yohancabaye,2016,16,64,2227.0,32,32,4694.0,63,1986-01-14,174.33333333333334,71.0,France,Medium/Medium,65.66666666666667,72.66666666666667,79.66666666666667,Midfielder
yohancabaye,2017,48,64,2467.0,31,33,4694.0,63,1986-01-14,174.33333333333334,71.0,France,Medium/Medium,65.66666666666667,72.66666666666667,79.66666666666667,Midfielder
